Timestamp,Speed,value,value_heartbeat
2024-02-05 14:54:30+00:00,1.6401475555555558,0.3226666666666666,123.5
2024-02-05 14:54:40+00:00,1.7125003636363634,0.339,123.66666666666669
2024-02-05 14:54:50+00:00,1.6344782222222225,0.39675,124.0
2024-02-05 14:55:00+00:00,1.3246586363636363,0.377,124.66666666666669
2024-02-05 14:55:10+00:00,1.4593644444444445,0.3105,124.0
2024-02-05 14:55:20+00:00,1.6828412727272728,0.351,119.33333333333331
2024-02-05 14:55:30+00:00,1.6546275555555556,0.3532499999999999,126.0
2024-02-05 14:55:40+00:00,1.7732797272727274,0.3535,123.0
2024-02-05 14:55:50+00:00,1.759145,0.354,125.5
2024-02-05 14:56:00+00:00,1.6565489090909091,0.355,124.0
2024-02-05 14:56:10+00:00,1.4228197777777778,0.3539999999999999,127.0
2024-02-05 14:56:20+00:00,1.5061193636363637,0.354,125.5
2024-02-05 14:56:30+00:00,1.168124333333333,0.353,126.33333333333331
2024-02-05 14:56:40+00:00,1.5024452727272728,0.3485999999999999,125.0
2024-02-05 14:56:50+00:00,0.3092762222222222,0.2309999999999999,126.0
2024-02-05 14:57:00+00:00,0.2788186666666666,0.1263999999999999,121.66666666666669
2024-02-05 14:57:10+00:00,0.2107567777777777,0.057,120.0
2024-02-05 14:57:20+00:00,0.2015730909090909,0.0567499999999999,112.33333333333331
2024-02-05 14:57:30+00:00,0.3713366666666666,0.057,110.0
2024-02-05 14:57:40+00:00,0.2460267272727272,0.057,107.5
2024-02-05 14:57:50+00:00,0.0718026666666666,0.0875,104.0
2024-02-05 14:58:00+00:00,0.0585458181818181,0.2575,99.33333333333331
2024-02-05 14:58:10+00:00,0.9907282222222222,0.27525,102.0
2024-02-05 14:58:20+00:00,0.6972093999999999,0.25475,104.66666666666669
2024-02-05 14:58:30+00:00,0.3761584444444444,0.17,106.0
2024-02-05 14:58:40+00:00,1.82748425,0.2035,104.0
2024-02-05 14:58:50+00:00,1.9248756666666669,0.299,104.0
2024-02-05 14:59:00+00:00,0.7964003333333333,0.2148,106.5
2024-02-05 14:59:10+00:00,0.2611684444444444,0.187,108.0
2024-02-05 14:59:20+00:00,0.9006439090909092,0.1934,104.0
2024-02-05 14:59:30+00:00,1.1545673333333335,0.1976666666666666,103.0
2024-02-05 14:59:40+00:00,0.0936218181818182,0.1869999999999999,100.66666666666669
2024-02-05 14:59:50+00:00,0.2621295555555555,0.05675,99.0
2024-02-05 15:00:00+00:00,0.3777912727272727,0.057,98.0
2024-02-05 15:00:10+00:00,0.2745496666666667,0.057,101.33333333333331
2024-02-05 15:00:20+00:00,1.0116838181818182,0.0825,97.5
2024-02-05 15:00:30+00:00,1.4587497777777778,0.208,98.5
2024-02-05 15:00:40+00:00,1.2594471818181818,0.20975,106.0
2024-02-05 15:00:50+00:00,1.2720437777777778,0.213,110.66666666666669
2024-02-05 15:01:00+00:00,1.4207707272727272,0.2165,114.0
2024-02-05 15:01:10+00:00,1.3513293333333334,0.2183333333333333,115.5
2024-02-05 15:01:20+00:00,1.579744818181818,0.2537999999999999,112.33333333333331
2024-02-05 15:01:30+00:00,1.328502,0.312,115.5
2024-02-05 15:01:40+00:00,1.426160181818182,0.3044,113.0
2024-02-05 15:01:50+00:00,1.1964941111111111,0.2956666666666666,114.0
2024-02-05 15:02:00+00:00,1.3024884545454545,0.2941999999999999,113.0
2024-02-05 15:02:10+00:00,1.4912663333333331,0.293,113.0
2024-02-05 15:02:20+00:00,1.4781397272727277,0.29225,113.0
2024-02-05 15:02:30+00:00,1.601972,0.292,114.5
2024-02-05 15:02:40+00:00,1.523054181818182,0.293,114.0
2024-02-05 15:02:50+00:00,1.426353,0.2489999999999999,115.0
2024-02-05 15:03:00+00:00,1.4060285454545456,0.2052499999999999,105.0
2024-02-05 15:03:10+00:00,1.5004099999999998,0.2504999999999999,113.33333333333331
2024-02-05 15:03:20+00:00,1.484644818181818,0.2734999999999999,117.0
2024-02-05 15:03:30+00:00,1.5926326666666666,0.297,117.0
2024-02-05 15:03:40+00:00,1.570274,0.20825,120.5
2024-02-05 15:03:50+00:00,1.4177861111111112,0.209,120.0
2024-02-05 15:04:00+00:00,1.6324302727272726,0.3006,122.0
2024-02-05 15:04:10+00:00,1.538934333333333,0.3023333333333333,120.0
2024-02-05 15:04:20+00:00,1.5427784545454546,0.304,119.5
2024-02-05 15:04:30+00:00,1.4535195555555556,0.3053333333333333,115.0
2024-02-05 15:04:40+00:00,1.5616463636363638,0.3066,117.0
2024-02-05 15:04:50+00:00,1.4908472222222224,0.3083333333333333,120.0
2024-02-05 15:05:00+00:00,1.6358126363636365,0.3102499999999999,120.5
2024-02-05 15:05:10+00:00,1.523069,0.313,120.5
2024-02-05 15:05:20+00:00,1.386205727272727,0.3155,124.0
2024-02-05 15:05:30+00:00,1.4150185555555557,0.31725,123.5
2024-02-05 15:05:40+00:00,1.5954816363636366,0.318,118.5
2024-02-05 15:05:50+00:00,1.667815,0.3195,117.0
2024-02-05 15:06:00+00:00,1.1842406363636364,0.32075,118.0
2024-02-05 15:06:10+00:00,1.9790662857142856,0.2865,119.0
2024-02-05 15:06:20+00:00,1.9078165454545453,0.252,122.33333333333331
2024-02-05 15:06:30+00:00,1.6305795555555551,0.3113333333333333,124.0
2024-02-05 15:06:40+00:00,1.590086818181818,0.3008,125.0
2024-02-05 15:06:50+00:00,1.696649,0.2769999999999999,122.0
2024-02-05 15:07:00+00:00,1.6932204545454546,0.3451999999999999,123.5
2024-02-05 15:07:10+00:00,1.7615781111111113,0.3433333333333333,125.0
2024-02-05 15:07:20+00:00,1.5552133636363632,0.3422,123.0
2024-02-05 15:07:30+00:00,1.3772863333333334,0.288,121.0
