Timestamp,Speed,value,value_heartbeat
2024-02-05 14:54:30+00:00,1.6401475555555558,0.3226666666666666,123.5
2024-02-05 14:54:40+00:00,1.7059228954241827,0.3375151650136514,123.65151528925496
2024-02-05 14:54:50+00:00,1.6718996461014428,0.3657238679023169,123.81747002972001
2024-02-05 14:55:00+00:00,1.5598660760983096,0.3693619904146442,124.0914541738844
2024-02-05 14:55:10+00:00,1.5353443729237435,0.3550000717725348,124.0691399878442
2024-02-05 14:55:20+00:00,1.5642835043749432,0.3542152511899069,123.13996702566729
2024-02-05 14:55:30+00:00,1.579108096851617,0.35405686272557524,123.60927101148889
2024-02-05 14:55:40+00:00,1.6064928953160496,0.35397832615728686,123.52334309388496
2024-02-05 14:55:50+00:00,1.6253727112677827,0.35398100675027466,123.76781347747017
2024-02-05 14:56:00+00:00,1.628806616553324,0.3540932438590464,123.79338768416048
2024-02-05 14:56:10+00:00,1.608352539522439,0.35408398493218035,124.111797810294
2024-02-05 14:56:20+00:00,1.5991095070881256,0.3540763917468429,124.2373069491193
2024-02-05 14:56:30+00:00,1.5633381941181217,0.3539870523718496,124.41127491913063
2024-02-05 14:56:40+00:00,1.5586662873463342,0.3535737398573378,124.4564438587908
2024-02-05 14:56:50+00:00,1.4695316216465493,0.34482901742778105,124.56656508071829
2024-02-05 14:57:00+00:00,1.390136265209763,0.3302644243222087,124.37320322364671
2024-02-05 14:57:10+00:00,1.3163087865247134,0.3131584599765352,124.0994469210997
2024-02-05 14:57:20+00:00,1.250540049957318,0.2980305148284836,123.40525328576581
2024-02-05 14:57:30+00:00,1.2014791289904865,0.2845806359229497,122.65721923074227
2024-02-05 14:57:40+00:00,1.15089554958763,0.2725320575248374,121.85476543910772
2024-02-05 14:57:50+00:00,1.0965413411346232,0.2632119413565516,120.95541594110173
2024-02-05 14:58:00+00:00,1.0466704179302184,0.26293750877717953,119.91657406037395
2024-02-05 14:58:10+00:00,1.044100774383501,0.26350306958891245,119.0935958356035
2024-02-05 14:58:20+00:00,1.0288347636398028,0.26311786412042204,118.45869490708378
2024-02-05 14:58:30+00:00,1.0012626404788845,0.25918412676470615,117.93238092831723
2024-02-05 14:58:40+00:00,1.034827463836948,0.25692198806345784,117.36638519614645
2024-02-05 14:58:50+00:00,1.0696558464127262,0.2585685383211796,116.84334658342127
2024-02-05 14:59:00+00:00,1.0593404695931694,0.25691627901070413,116.4528859614895
2024-02-05 14:59:10+00:00,1.0302314863657642,0.2543664630200147,116.14461292269148
2024-02-05 14:59:20+00:00,1.0256597133081904,0.25221560227462625,115.7161581639698
2024-02-05 14:59:30+00:00,1.030064548186354,0.2503516391195717,115.28164097262011
2024-02-05 14:59:40+00:00,0.9990355863768474,0.24825248716096626,114.79737486102977
2024-02-05 14:59:50+00:00,0.9753323435448702,0.24209263805368597,114.2892381424017
2024-02-05 15:00:00+00:00,0.9566547933259907,0.23630713273659976,113.78007972921395
2024-02-05 15:00:10+00:00,0.9359160949455114,0.23085548547878615,113.40164932423122
2024-02-05 15:00:20+00:00,0.9381588963697035,0.22646401269979288,112.93094438249555
2024-02-05 15:00:30+00:00,0.9531749804234074,0.22593143101891744,112.51469376889324
2024-02-05 15:00:40+00:00,0.9617904487707614,0.22547624570949826,112.33143476692375
2024-02-05 15:00:50+00:00,0.9703084674397403,0.2251337098398191,112.28572848617925
2024-02-05 15:01:00+00:00,0.9823881193072967,0.22490218720520552,112.33169860385593
2024-02-05 15:01:10+00:00,0.9920583029509961,0.22473001337139484,112.41474179657752
2024-02-05 15:01:20+00:00,1.0071243123019482,0.2254752553992923,112.41265479843021
2024-02-05 15:01:30+00:00,1.0151878078534502,0.22764619607093647,112.49011753231545
2024-02-05 15:01:40+00:00,1.0252859901102014,0.2295321474148123,112.50264607781969
2024-02-05 15:01:50+00:00,1.0294082388683103,0.23112449559467835,112.53869848765909
2024-02-05 15:02:00+00:00,1.0358547521963217,0.23261349793346617,112.54958827819249
2024-02-05 15:02:10+00:00,1.0464010252824392,0.234011908882786,112.56001876616452
2024-02-05 15:02:20+00:00,1.0562140356142318,0.2353356053390049,112.57001912141068
2024-02-05 15:02:30+00:00,1.0683950893240521,0.23660032721178026,112.61309536083392
2024-02-05 15:02:40+00:00,1.0783648098877017,0.2378370537765021,112.64350727149223
2024-02-05 15:02:50+00:00,1.0858650455841745,0.23807765023960697,112.69429707236199
2024-02-05 15:03:00+00:00,1.092650658604666,0.23738189406818766,112.53122251071181
2024-02-05 15:03:10+00:00,1.1011525316896298,0.23765540949855335,112.547946700011
2024-02-05 15:03:20+00:00,1.109021915167174,0.2383909518762934,112.63930424725281
2024-02-05 15:03:30+00:00,1.1187926468205136,0.2395750721215502,112.7274064821387
2024-02-05 15:03:40+00:00,1.1277769782789997,0.23895171341820834,112.88207855434007
2024-02-05 15:03:50+00:00,1.1334633408150434,0.2383644343232075,113.02164340682536
2024-02-05 15:04:00+00:00,1.143106699417166,0.23956723923720694,113.19516495053549
2024-02-05 15:04:10+00:00,1.1506497672746152,0.24076333790831286,113.32484092092953
2024-02-05 15:04:20+00:00,1.1580203647728826,0.24195195786533694,113.44091152105923
2024-02-05 15:04:30+00:00,1.1635006701257968,0.24312742399887294,113.46982625654185
2024-02-05 15:04:40+00:00,1.17078857451659,0.2442892651863409,113.53444473451248
2024-02-05 15:04:50+00:00,1.1765726771211475,0.24544667013081278,113.6512903042826
2024-02-05 15:05:00+00:00,1.1847690450993107,0.24660325924534515,113.77352388546814
2024-02-05 15:05:10+00:00,1.1907336929460592,0.24777391614622954,113.8921200031783
